auc,train_balance,test_balance,ticker,config,fold,seed
0.569331983805668,0.6012820512820513,0.5777777777777777,PETR4,PRICE,2,4
0.4913967611336032,0.6012820512820513,0.5777777777777777,PETR4,SENT,2,4
0.49038461538461536,0.6012820512820513,0.5777777777777777,PETR4,PRICE+SENT,2,4
0.4334487877288471,0.5770114942528736,0.4777777777777778,PETR4,PRICE,3,0
0.6402770905492331,0.5770114942528736,0.4777777777777778,PETR4,SENT,3,0
0.5017318159327067,0.5770114942528736,0.4777777777777778,PETR4,PRICE+SENT,3,0
0.43196437407224153,0.5770114942528736,0.4777777777777778,PETR4,PRICE,3,1
0.6417615042058388,0.5770114942528736,0.4777777777777778,PETR4,SENT,3,1
0.5051954477981198,0.5770114942528736,0.4777777777777778,PETR4,PRICE+SENT,3,1
0.45522018802572983,0.5770114942528736,0.4777777777777778,PETR4,PRICE,3,2
0.6467095497278575,0.5770114942528736,0.4777777777777778,PETR4,SENT,3,2
0.5210291934685799,0.5770114942528736,0.4777777777777778,PETR4,PRICE+SENT,3,2
0.44977733795150915,0.5770114942528736,0.4777777777777778,PETR4,PRICE,3,3
0.6378030677882236,0.5770114942528736,0.4777777777777778,PETR4,SENT,3,3
0.5442850074220683,0.5770114942528736,0.4777777777777778,PETR4,PRICE+SENT,3,3
0.4349332013854528,0.5770114942528736,0.4777777777777778,PETR4,PRICE,3,4
0.64473033151905,0.5770114942528736,0.4777777777777778,PETR4,SENT,3,4
0.5195447798119743,0.5770114942528736,0.4777777777777778,PETR4,PRICE+SENT,3,4
0.7906976744186047,0.5770833333333333,0.5222222222222223,PETR4,PRICE,4,0
0.6298861949529936,0.5770833333333333,0.5222222222222223,PETR4,SENT,4,0
0.8362196932211777,0.5770833333333333,0.5222222222222223,PETR4,PRICE+SENT,4,0
0.7743691241959426,0.5770833333333333,0.5222222222222223,PETR4,PRICE,4,1
0.6417615042058387,0.5770833333333333,0.5222222222222223,PETR4,SENT,4,1
0.8010885700148442,0.5770833333333333,0.5222222222222223,PETR4,PRICE+SENT,4,1
0.7971301335972292,0.5770833333333333,0.5222222222222223,PETR4,PRICE,4,2
0.6462147451756556,0.5770833333333333,0.5222222222222223,PETR4,SENT,4,2
0.7936665017318159,0.5770833333333333,0.5222222222222223,PETR4,PRICE+SENT,4,2
0.7822859970311727,0.5770833333333333,0.5222222222222223,PETR4,PRICE,4,3
0.6387926768926274,0.5770833333333333,0.5222222222222223,PETR4,SENT,4,3
0.8213755566551213,0.5770833333333333,0.5222222222222223,PETR4,PRICE+SENT,4,3
0.7832756061355765,0.5770833333333333,0.5222222222222223,PETR4,PRICE,4,4
0.6452251360712519,0.5770833333333333,0.5222222222222223,PETR4,SENT,4,4
0.8060366155368629,0.5770833333333333,0.5222222222222223,PETR4,PRICE+SENT,4,4
0.4785,0.4816666666666667,0.5555555555555556,VALE3,PRICE,0,0
0.345,0.4816666666666667,0.5555555555555556,VALE3,SENT,0,0
0.4675,0.4816666666666667,0.5555555555555556,VALE3,PRICE+SENT,0,0
0.4805,0.4816666666666667,0.5555555555555556,VALE3,PRICE,0,1
0.3285,0.4816666666666667,0.5555555555555556,VALE3,SENT,0,1
0.458,0.4816666666666667,0.5555555555555556,VALE3,PRICE+SENT,0,1
0.473,0.4816666666666667,0.5555555555555556,VALE3,PRICE,0,2
0.3415,0.4816666666666667,0.5555555555555556,VALE3,SENT,0,2
0.4635,0.4816666666666667,0.5555555555555556,VALE3,PRICE+SENT,0,2
0.456,0.4816666666666667,0.5555555555555556,VALE3,PRICE,0,3
0.3175,0.4816666666666667,0.5555555555555556,VALE3,SENT,0,3
0.47150000000000003,0.4816666666666667,0.5555555555555556,VALE3,PRICE+SENT,0,3
0.45849999999999996,0.4816666666666667,0.5555555555555556,VALE3,PRICE,0,4
0.3205,0.4816666666666667,0.5555555555555556,VALE3,SENT,0,4
0.4435,0.4816666666666667,0.5555555555555556,VALE3,PRICE+SENT,0,4
0.686,0.48840579710144927,0.4444444444444444,VALE3,PRICE,1,0
0.42100000000000004,0.48840579710144927,0.4444444444444444,VALE3,SENT,1,0
0.602,0.48840579710144927,0.4444444444444444,VALE3,PRICE+SENT,1,0
0.668,0.48840579710144927,0.4444444444444444,VALE3,PRICE,1,1
0.45699999999999996,0.48840579710144927,0.4444444444444444,VALE3,SENT,1,1
0.6265000000000001,0.48840579710144927,0.4444444444444444,VALE3,PRICE+SENT,1,1
0.6805,0.48840579710144927,0.4444444444444444,VALE3,PRICE,1,2
0.486,0.48840579710144927,0.4444444444444444,VALE3,SENT,1,2
0.6295,0.48840579710144927,0.4444444444444444,VALE3,PRICE+SENT,1,2
0.6674999999999999,0.48840579710144927,0.4444444444444444,VALE3,PRICE,1,3
0.421,0.48840579710144927,0.4444444444444444,VALE3,SENT,1,3
0.6234999999999999,0.48840579710144927,0.4444444444444444,VALE3,PRICE+SENT,1,3
0.639,0.48840579710144927,0.4444444444444444,VALE3,PRICE,1,4
0.463,0.48840579710144927,0.4444444444444444,VALE3,SENT,1,4
0.642,0.48840579710144927,0.4444444444444444,VALE3,PRICE+SENT,1,4
0.6828302820385946,0.49615384615384617,0.5222222222222223,VALE3,PRICE,2,0
0.4438396833250866,0.49615384615384617,0.5222222222222223,VALE3,SENT,2,0
