auc,train_balance,test_balance,ticker,config,fold,seed
0.4606630380999505,0.4666666666666667,0.5222222222222223,VALE3,PRICE+SENT,0,1
0.5175655616031668,0.4666666666666667,0.5222222222222223,VALE3,PRICE,0,2
0.5185551707075705,0.4666666666666667,0.5222222222222223,VALE3,SENT,0,2
0.4289955467590302,0.4666666666666667,0.5222222222222223,VALE3,PRICE+SENT,0,2
0.4675903018307769,0.4666666666666667,0.5222222222222223,VALE3,PRICE,0,3
0.5432953983176645,0.4666666666666667,0.5222222222222223,VALE3,SENT,0,3
0.4740227610094013,0.4666666666666667,0.5222222222222223,VALE3,PRICE+SENT,0,3
0.4908461157842652,0.4666666666666667,0.5222222222222223,VALE3,PRICE,0,4
0.5358733300346363,0.4666666666666667,0.5222222222222223,VALE3,SENT,0,4
0.4606630380999506,0.4666666666666667,0.5222222222222223,VALE3,PRICE+SENT,0,4
0.5688259109311741,0.4753623188405797,0.4222222222222222,VALE3,PRICE,1,0
0.5556680161943319,0.4753623188405797,0.4222222222222222,VALE3,SENT,1,0
0.7580971659919028,0.4753623188405797,0.4222222222222222,VALE3,PRICE+SENT,1,0
0.5328947368421053,0.4753623188405797,0.4222222222222222,VALE3,PRICE,1,1
0.5182186234817814,0.4753623188405797,0.4222222222222222,VALE3,SENT,1,1
0.7449392712550608,0.4753623188405797,0.4222222222222222,VALE3,PRICE+SENT,1,1
0.5313765182186234,0.4753623188405797,0.4222222222222222,VALE3,PRICE,1,2
0.5536437246963563,0.4753623188405797,0.4222222222222222,VALE3,SENT,1,2
0.7257085020242916,0.4753623188405797,0.4222222222222222,VALE3,PRICE+SENT,1,2
0.5501012145748988,0.4753623188405797,0.4222222222222222,VALE3,PRICE,1,3
0.5738866396761133,0.4753623188405797,0.4222222222222222,VALE3,SENT,1,3
0.7054655870445344,0.4753623188405797,0.4222222222222222,VALE3,PRICE+SENT,1,3
0.5683198380566802,0.4753623188405797,0.4222222222222222,VALE3,PRICE,1,4
0.5495951417004049,0.4753623188405797,0.4222222222222222,VALE3,SENT,1,4
0.7327935222672065,0.4753623188405797,0.4222222222222222,VALE3,PRICE+SENT,1,4
0.6966848095002474,0.4807692307692308,0.4777777777777778,VALE3,PRICE,2,0
0.4532409698169223,0.4807692307692308,0.4777777777777778,VALE3,SENT,2,0
0.7808015833745671,0.4807692307692308,0.4777777777777778,VALE3,PRICE+SENT,2,0
0.7902028698664028,0.4807692307692308,0.4777777777777778,VALE3,PRICE,2,1
0.45274616526472045,0.4807692307692308,0.4777777777777778,VALE3,SENT,2,1
0.7575457694210787,0.4807692307692308,0.4777777777777778,VALE3,PRICE+SENT,2,1
0.7446808510638298,0.4807692307692308,0.4777777777777778,VALE3,PRICE,2,2
0.43988124690747155,0.4807692307692308,0.4777777777777778,VALE3,SENT,2,2
0.7748639287481445,0.4807692307692308,0.4777777777777778,VALE3,PRICE+SENT,2,2
0.6996536368134587,0.4807692307692308,0.4777777777777778,VALE3,PRICE,2,3
0.43245917862444333,0.4807692307692308,0.4777777777777778,VALE3,SENT,2,3
0.7738743196437408,0.4807692307692308,0.4777777777777778,VALE3,PRICE+SENT,2,3
0.7110341415141019,0.4807692307692308,0.4777777777777778,VALE3,PRICE,2,4
0.4705591291439881,0.4807692307692308,0.4777777777777778,VALE3,SENT,2,4
0.7788223651657595,0.4807692307692308,0.4777777777777778,VALE3,PRICE+SENT,2,4
0.739732805541811,0.4747126436781609,0.4777777777777778,VALE3,PRICE,3,0
0.5239980207817911,0.4747126436781609,0.4777777777777778,VALE3,SENT,3,0
0.7728847105393369,0.4747126436781609,0.4777777777777778,VALE3,PRICE+SENT,3,0
0.7382483918852054,0.4747126436781609,0.4777777777777778,VALE3,PRICE,3,1
0.5284512617516081,0.4747126436781609,0.4777777777777778,VALE3,SENT,3,1
0.7728847105393369,0.4747126436781609,0.4777777777777778,VALE3,PRICE+SENT,3,1
0.7352795645719941,0.4747126436781609,0.4777777777777778,VALE3,PRICE,3,2
0.516081147946561,0.4747126436781609,0.4777777777777778,VALE3,SENT,3,2
0.7778327560613557,0.4747126436781609,0.4777777777777778,VALE3,PRICE+SENT,3,2
0.7219198416625433,0.4747126436781609,0.4777777777777778,VALE3,PRICE,3,3
0.5239980207817911,0.4747126436781609,0.4777777777777778,VALE3,SENT,3,3
0.7867392380009895,0.4747126436781609,0.4777777777777778,VALE3,PRICE+SENT,3,3
0.7407224146462148,0.4747126436781609,0.4777777777777778,VALE3,PRICE,3,4
0.5254824344383968,0.4747126436781609,0.4777777777777778,VALE3,SENT,3,4
0.7862444334487878,0.4747126436781609,0.4777777777777778,VALE3,PRICE+SENT,3,4
0.5,0.475,0.9777777777777777,VALE3,PRICE,4,0
0.5454545454545455,0.475,0.9777777777777777,VALE3,SENT,4,0
0.5625,0.475,0.9777777777777777,VALE3,PRICE+SENT,4,0
0.5170454545454546,0.475,0.9777777777777777,VALE3,PRICE,4,1
0.5284090909090909,0.475,0.9777777777777777,VALE3,SENT,4,1
0.6079545454545454,0.475,0.9777777777777777,VALE3,PRICE+SENT,4,1
0.5454545454545454,0.475,0.9777777777777777,VALE3,PRICE,4,2
0.4318181818181818,0.475,0.9777777777777777,VALE3,SENT,4,2
0.6022727272727273,0.475,0.9777777777777777,VALE3,PRICE+SENT,4,2
0.5454545454545454,0.475,0.9777777777777777,VALE3,PRICE,4,3
0.4034090909090909,0.475,0.9777777777777777,VALE3,SENT,4,3
0.5738636363636364,0.475,0.9777777777777777,VALE3,PRICE+SENT,4,3
0.5681818181818181,0.475,0.9777777777777777,VALE3,PRICE,4,4
0.5625,0.475,0.9777777777777777,VALE3,SENT,4,4
0.6306818181818181,0.475,0.9777777777777777,VALE3,PRICE+SENT,4,4
