date,n_articles,mean_logit_pos,mean_logit_neg,mean_logit_neu,mean_sentiment
2022-12-27,5,-0.8582264870405197,-1.206233549118042,-0.2811723053455353,1.2
2022-12-28,5,-1.0620292663574218,0.07721564769744874,-1.1039618730545044,1.0
2022-12-29,3,-1.8104844093322754,1.4102273384730022,-1.6701196432113647,1.0
2022-12-30,4,-1.982712835073471,0.46895498782396317,-0.4915740638971329,1.25
2023-01-01,1,-1.776491403579712,-0.9870518445968628,0.9215617775917053,2.0
2023-01-02,8,-1.6541935056447983,0.31679968535900116,-0.7125014774501324,1.375
2023-01-03,6,-1.4101104040940602,0.16686879098415375,-0.8619112819433212,1.1666666666666667
2023-01-04,9,-1.2019264698028564,-0.45853940811422134,-0.40206809755828643,1.2222222222222223
2023-01-05,6,-0.8427292505900065,-0.060520946979522705,-1.3210627883672714,0.8333333333333334
2023-01-06,6,-1.3993963698546092,-0.3666032726565997,-0.4293237328529358,1.6666666666666667
2023-01-09,14,-1.175671510398388,0.0279665184872491,-1.048953841839518,0.8571428571428571
2023-01-10,5,-1.338893147557974,-0.15167701244354248,-0.6155778169631958,1.2
2023-01-11,2,0.7752565145492554,-1.7682963609695435,-1.222970187664032,0.0
2023-01-12,2,-1.6135314106941223,-0.06268066167831421,-0.30074089765548706,1.5
2023-01-13,5,-1.1777707099914552,-0.6255213940516114,-0.21073493957519532,1.2
2023-01-15,1,-1.909818410873413,-0.12403375655412674,0.31467902660369873,2.0
2023-01-16,4,-1.8415542542934418,0.9683802090585232,-1.3002662137150764,1.0
2023-01-17,5,-0.9043739676475525,0.07923972606658936,-1.426957631111145,0.6
2023-01-18,7,-0.8383178945098605,-0.18903764656611852,-0.9766227666820798,1.0
2023-01-19,3,-1.0908467533687751,-0.24103677396972975,-1.1153515775998433,0.6666666666666666
2023-01-20,4,-1.6868999302387238,0.7958143651485443,-1.0441561937332153,1.25
2023-01-23,3,-0.8114911317825317,0.42711321512858075,-1.4656829039255779,0.6666666666666666
2023-01-24,9,-1.331809812121921,0.14602873060438368,-0.9853875107235379,1.1111111111111112
2023-01-25,4,-1.0398264527320862,-0.3459586277604103,-0.8868127465248108,1.0
2023-01-26,15,-1.5032994747161865,-0.20637986063957214,-0.40318944603204726,1.3333333333333333
2023-01-27,10,-1.1173097014427185,-0.2259113907814026,-0.7955874264240265,1.1
2023-01-28,1,-1.5659193992614746,-1.2579078674316406,1.1175733804702759,2.0
2023-01-30,9,-1.6055504414770339,-0.2341291970676846,-0.1897498501671685,1.5555555555555556
2023-01-31,5,-1.6968426704406738,0.6996097803115845,-1.148677659034729,1.2
2023-02-01,6,-1.394766832391421,0.040476590394973755,-0.6478107770284017,1.1666666666666667
2023-02-02,7,-1.1432065623147147,-0.27953182799475534,-0.6941607083593097,1.2857142857142858
2023-02-03,5,-1.6619549632072448,-0.08834922313690186,-0.5312976405024529,1.6
2023-02-04,1,-1.0710105895996094,-1.602251410484314,0.6005630493164062,2.0
2023-02-06,3,-1.7350761493047078,0.47156960765520733,-1.2756379048029582,1.0
2023-02-07,6,-1.4708259205023448,0.3830370455980301,-1.0839579304059346,1.3333333333333333
2023-02-08,6,-1.2406952728827794,0.15158842007319132,-1.1556391219298046,1.0
2023-02-09,5,-0.8736732125282287,-0.8851053535938262,-0.45556980967521665,1.2
2023-02-10,4,-1.1963447332382202,-0.5135296136140823,-0.49551741778850555,1.25
2023-02-13,6,-1.4544090976317723,-0.13514254490534464,-0.6673767467339834,1.1666666666666667
2023-02-14,3,-1.5539735953013103,0.4110734860102336,-0.9002172350883484,1.3333333333333333
2023-02-15,3,-0.7289465665817261,-1.6121421257654827,0.02345709005991618,1.3333333333333333
2023-02-16,2,-1.363684356212616,-0.2757984660565853,-0.7733883038163185,1.0
2023-02-17,5,-1.2971947193145752,0.16634316444396974,-0.7584183931350708,1.0
2023-02-20,1,-1.669189214706421,-1.1708786487579346,1.0096110105514526,2.0
2023-02-21,3,-1.7944795687993367,0.3092406590779622,-0.5653130610783895,1.3333333333333333
2023-02-22,5,-1.4220620334148406,0.16765789985656737,-0.8824949622154236,1.4
2023-02-23,3,0.17371446887652078,-0.7193790674209595,-1.6674576997756958,0.3333333333333333
2023-02-24,6,-1.8428083062171936,0.776889314254125,-0.8273857434590658,1.3333333333333333
2023-02-25,1,-2.17753529548645,0.017465807497501373,0.08470001071691513,2.0
2023-02-26,1,-1.2732453346252441,-1.2715380191802979,0.8656233549118042,2.0
2023-02-27,4,-0.7709303833544254,-1.1614431738853455,-0.35361192375421524,1.0
2023-02-28,11,-1.6508410518819636,0.38265255161307077,-0.692282194441015,1.3636363636363635
2023-03-01,14,-1.4235565577234541,0.40922663467270987,-1.1401334341083253,1.1428571428571428
2023-03-02,14,-1.3192614346210445,-0.3407716884144715,-0.5874970226681658,1.2857142857142858
2023-03-03,8,-1.3975671119987965,0.8334756018593907,-1.4552259296178818,0.75
2023-03-04,1,-2.193248987197876,1.1448506116867065,-1.1397311687469482,1.0
2023-03-06,6,-1.409530472010374,-0.29382404685020447,-0.47171062293152016,1.5
2023-03-07,6,-1.7314664721488953,0.648852592955033,-1.059613465021054,1.1666666666666667
2023-03-08,5,-0.2850823927205056,-1.1653592824935912,-0.7904403939843178,0.6
2023-03-09,6,-1.6551534831523895,0.5992083648840586,-1.1696247259775798,1.0
2023-03-10,2,-1.9695864915847778,1.4058191776275635,-1.4506511092185974,1.0
2023-03-13,6,-1.5986113945643108,0.9930174946784973,-1.3650233171259363,1.1666666666666667
2023-03-14,4,-1.6759248971939087,0.5393534600734711,-1.0238673985004425,1.25
2023-03-15,6,-1.755542238553365,1.1034365097681682,-1.3959539433320363,1.1666666666666667
2023-03-16,5,-0.9829130053520203,-0.8625312805175781,-0.20556702017784118,1.4
2023-03-17,6,-1.214180866877238,0.5316801269849142,-1.188323696454366,1.0
2023-03-20,3,-0.5945617357889811,-0.6520077784856161,-0.7469392021497091,1.0
2023-03-21,2,-1.7451714277267456,0.798625536262989,-1.2724972367286682,1.0
2023-03-22,6,-1.1986285721262295,-0.06130009889602661,-0.8186126053333282,1.1666666666666667
2023-03-23,14,-1.4091207012534142,0.10600708212171282,-0.7849504819938115,1.2142857142857142
2023-03-24,6,-0.6755544890960058,-0.9409803152084351,-0.7689449960986773,1.0
2023-03-25,1,-2.056149482727051,0.8240817785263062,-1.2661205530166626,1.0
2023-03-26,1,-1.7802153825759888,1.815796136856079,-1.620097041130066,1.0
2023-03-27,8,-1.1029403880238533,-1.3183373948559165,0.22251062840223312,1.625
2023-03-28,3,-1.658812681833903,0.3111546238263448,-0.9536042517671982,1.3333333333333333
2023-03-29,4,-1.7700656056404114,-0.015038415789604187,-0.2965819984674454,1.5
2023-03-30,1,0.39885351061820984,-2.2149314880371094,-0.3863755464553833,0.0
2023-03-31,7,-1.3329097969191415,0.023901247552462986,-0.9498569113867623,1.1428571428571428
2023-04-02,1,-1.2583258152008057,-0.9533994197845459,-0.09079598635435104,2.0
2023-04-03,10,-1.4164512157440186,0.2924180805683136,-0.9671615242958069,1.2
