date,n_articles,mean_logit_pos,mean_logit_neg,mean_logit_neu,mean_sentiment
2015-02-11,1,-1.5177091360092163,-1.0471004247665405,0.8308373689651489,2.0
2015-05-26,1,-1.9736512899398804,1.2394026517868042,-1.533958911895752,1.0
2015-06-15,1,-0.9621944427490234,-1.7356204986572266,0.8238010406494141,2.0
2015-07-03,1,-0.8619864583015442,-1.818972110748291,0.83917236328125,2.0
2015-07-20,1,-1.767176628112793,1.764807105064392,-1.7163922786712646,1.0
2015-08-04,1,-0.6771518588066101,-1.9190155267715454,0.4222732186317444,2.0
2015-08-13,1,-1.5228371620178223,-0.8539384603500366,0.5577179193496704,2.0
2015-09-04,1,-1.1617984771728516,-1.0699758529663086,0.259026437997818,2.0
2016-03-07,1,-1.7683124542236328,1.0765650272369385,-1.5821775197982788,1.0
2016-11-03,1,-1.8678081035614014,1.4510469436645508,-1.6555753946304321,1.0
2017-01-26,1,0.6738207340240479,-2.0199999809265137,-1.0418018102645874,0.0
2017-04-10,1,-1.1731276512145996,-1.3267959356307983,-0.15253369510173798,2.0
2017-06-30,1,-1.7704532146453857,1.0566296577453613,-1.702255368232727,1.0
2017-07-24,1,-1.8091450929641724,0.30541178584098816,-1.0323309898376465,1.0
2017-08-01,1,-0.10859672725200653,-2.035027503967285,-0.08373788744211197,2.0
2017-08-08,1,-1.870391845703125,0.9440416097640991,-1.5258201360702515,1.0
2017-12-06,1,-1.4030375480651855,0.17616663873195648,-1.2691556215286255,1.0
2018-07-31,1,1.549243450164795,-1.8497310876846313,-1.4207209348678589,0.0
2019-05-27,1,1.2991751432418823,-1.9492931365966797,-1.292249321937561,0.0
2019-06-11,1,0.17957431077957153,-2.2270984649658203,-0.07939000427722931,0.0
2019-11-20,1,1.7229636907577515,-1.8630192279815674,-1.6580541133880615,0.0
2019-12-19,1,-1.0410332679748535,-1.6592566967010498,0.82939612865448,2.0
2020-01-02,1,-1.1082563400268555,-0.5665003061294556,-1.0086711645126343,1.0
2020-02-24,2,-1.7214289903640747,1.7501956820487976,-1.7108911275863647,1.0
2020-06-18,1,-1.683516025543213,-0.702980101108551,0.5045906901359558,2.0
2020-09-17,1,-1.2325538396835327,-1.4360588788986206,0.7967521548271179,2.0
2020-12-16,1,1.3573192358016968,-2.080367088317871,-1.238194227218628,0.0
2021-03-18,1,-1.314122200012207,-1.5034561157226562,0.8730368614196777,2.0
2021-04-12,2,-0.46993038058280945,-1.5908364653587341,-0.29249948263168335,1.0
2021-04-14,1,-0.8329540491104126,-1.0063199996948242,-0.5756170153617859,2.0
2021-04-15,1,-1.9991028308868408,0.893092930316925,-1.352735161781311,1.0
2021-04-16,1,0.04904269799590111,-2.4113173484802246,0.19952496886253357,2.0
2021-04-20,1,-1.8652722835540771,1.4417568445205688,-1.7675608396530151,1.0
2021-04-21,1,-0.7529972195625305,-0.1988891065120697,-1.5602898597717285,1.0
2021-04-22,2,-0.1366550326347351,-1.2860176265239716,-0.420071005821228,1.0
2021-04-26,1,0.4085453152656555,-2.0075318813323975,-0.678011417388916,0.0
2021-04-28,5,0.628209912776947,-1.549354338645935,-1.3815722227096559,0.2
2021-04-29,4,-1.4967315196990967,0.6728799641132355,-1.4988551437854767,0.75
2021-05-02,1,-1.5188270807266235,-0.9739211797714233,1.0063213109970093,2.0
2021-05-03,3,-0.2861306667327881,-0.2283270557721456,-1.4856038689613342,0.6666666666666666
2021-05-04,8,-1.7246087789535522,0.9367520529776812,-1.258597917854786,1.125
2021-05-05,3,-0.07207636038462321,-1.2080988089243572,-1.2412817080815632,0.6666666666666666
2021-05-06,3,0.2728271385033925,-1.5344395240147908,-0.853245735168457,0.6666666666666666
2021-05-07,1,1.3767976760864258,-1.7782702445983887,-1.5486994981765747,0.0
2021-05-10,1,1.5220489501953125,-1.8139845132827759,-1.6459925174713135,0.0
2021-05-11,3,-0.10274729629357655,-1.7126539548238118,-0.6400977646311125,0.6666666666666666
2021-05-12,1,1.2920562028884888,-2.236492156982422,-1.1779319047927856,0.0
2021-05-18,2,-1.8135905265808105,1.7121815085411072,-1.6916441321372986,1.0
2021-05-19,1,1.433858871459961,-1.8935338258743286,-1.579023003578186,0.0
2021-05-21,1,0.9431648254394531,-1.8419616222381592,-1.2223938703536987,0.0
2021-05-25,4,-1.8789714872837067,0.9479951485991478,-1.2796864658594131,1.0
2021-05-26,1,-0.5653187036514282,-0.8793342113494873,-1.2262846231460571,0.0
2021-05-28,3,-1.0684019029140472,-1.1643484830856323,0.04525990535815557,1.6666666666666667
2021-05-31,1,-0.5364047288894653,-2.175140142440796,0.35071861743927,2.0
2021-06-01,2,-0.6835172921419144,-1.1802996546030045,-0.5227189734578133,1.0
2021-06-02,3,-0.4493899941444397,-0.8598134517669678,-0.7064438263575236,1.0
2021-06-07,5,-0.1688010223209858,-1.5171841382980347,-0.6871007159352303,0.8
2021-06-08,1,-1.7373380661010742,0.8993361592292786,-1.4451980590820312,1.0
2021-06-09,3,-1.1920272707939148,-0.21725864708423615,-1.1349235375722249,0.6666666666666666
2021-06-10,1,-0.4673503339290619,-0.703801691532135,-1.2770696878433228,0.0
2021-06-11,3,-0.7660239934921265,0.5168139934539795,-1.7267715136210124,0.6666666666666666
2021-06-16,1,-1.7212302684783936,1.445334553718567,-1.7403944730758667,1.0
2021-06-17,3,-1.9069790442784627,1.5664782126744587,-1.6185557842254639,1.0
2021-06-21,1,-0.7650899291038513,-1.7403175830841064,0.3997355103492737,2.0
2021-06-22,1,-2.035059690475464,1.4019697904586792,-1.5658735036849976,1.0
2021-06-23,4,-0.6457953453063965,-0.8565250635147095,-0.7237060964107513,1.25
2021-06-24,1,0.8967227935791016,-1.8862358331680298,-1.4004777669906616,0.0
2021-06-25,2,-2.1690486669540405,1.0048655569553375,-1.1980210840702057,1.0
2021-06-28,2,-0.8067690432071686,-0.0831943154335022,-1.2900446951389313,0.5
2021-06-29,3,-0.716855930785338,-0.5863226652145386,-1.1432273983955383,0.3333333333333333
2021-06-30,2,-0.4023407343775034,-1.3659286499023438,-0.6769520342350006,1.0
2021-07-02,1,-1.1251859664916992,-0.6109293699264526,-0.9140672087669373,1.0
2021-07-05,1,-1.7931451797485352,1.6271119117736816,-1.7105677127838135,1.0
2021-07-07,1,-0.14706358313560486,-1.044663667678833,-1.318339228630066,0.0
2021-07-08,1,-1.7815850973129272,1.6507350206375122,-1.7487781047821045,1.0
2021-07-12,3,0.7480305433273315,-1.5302560329437256,-1.3309352397918701,0.6666666666666666
2021-07-14,1,-0.9669479131698608,-0.9267343282699585,-0.7441743612289429,2.0
2021-07-15,1,-1.9582939147949219,1.1202698945999146,-1.4971684217453003,1.0
2021-07-16,1,0.26051628589630127,-1.7952816486358643,-1.047709345817566,0.0
2021-07-19,2,-2.0380831360816956,0.8120001032948494,-0.9208347201347351,1.0
2021-07-21,1,-0.5290803909301758,-2.013272285461426,0.1578584611415863,2.0
2021-07-22,2,-0.4996348023414612,-0.9585503935813904,-1.2008630633354187,0.0
2021-07-23,1,-2.1045143604278564,0.8949600458145142,-1.2024928331375122,1.0
2021-07-26,1,-1.9989116191864014,1.2161474227905273,-1.4704431295394897,1.0
2021-07-27,5,-0.30585042499005793,-0.613126254081726,-1.1935180306434632,0.4
2021-07-28,3,1.0923402110735576,-1.8747169971466064,-1.401891032854716,0.0
2021-07-29,1,-1.9257807731628418,0.9665465354919434,-1.4682484865188599,1.0
2021-08-01,1,-1.490126132965088,-0.9888954758644104,1.0103024244308472,2.0
2021-08-02,4,-0.4282701388001442,-0.6907883659005165,-1.127902440726757,0.5
2021-08-03,3,-1.030132790406545,-0.299436350663503,-1.141333281993866,0.6666666666666666
2021-08-04,1,-0.13430380821228027,-1.374546766281128,-1.136144757270813,0.0
2021-08-06,3,0.5856224695841471,-1.9217272996902466,-0.8520481387774149,0.6666666666666666
2021-08-08,1,1.1571459770202637,-1.6087497472763062,-1.6779155731201172,0.0
2021-08-09,6,-0.4905575215816498,-0.38511177711188793,-1.3520608718196552,0.8333333333333334
2021-08-10,5,-0.6142376661300659,-0.5392763614654541,-1.0660205245018006,0.8
2021-08-11,2,-1.2621192336082458,0.03912365436553955,-0.8906437754631042,1.5
2021-08-16,2,-0.2497030682861805,-2.103369355201721,0.11193203181028366,1.0
2021-08-19,1,-1.8605124950408936,1.5267016887664795,-1.7340075969696045,1.0
2021-08-20,1,1.5439280271530151,-1.8609893321990967,-1.6546823978424072,0.0
2021-08-23,2,-1.719953179359436,0.22185710072517395,-0.6328136324882507,1.5
2021-08-26,1,-1.8888449668884277,1.6318718194961548,-1.6706440448760986,1.0
2021-08-27,1,-1.9751057624816895,1.419547438621521,-1.5615824460983276,1.0
2021-08-30,1,1.2462033033370972,-2.175868511199951,-1.2787957191467285,0.0
2021-08-31,1,-1.9416322708129883,1.5100139379501343,-1.6290217638015747,1.0
2021-09-01,1,-0.6415854692459106,-0.38013097643852234,-1.5058073997497559,1.0
2021-09-02,4,-1.1277626752853394,-0.8188647627830505,-0.3172618467360735,1.25
2021-09-03,1,-0.5227765440940857,-0.7682951092720032,-1.2427312135696411,0.0
2021-09-08,1,-1.903383731842041,1.6304268836975098,-1.6884582042694092,1.0
2021-09-10,2,-1.8233730792999268,1.5430507063865662,-1.7041820883750916,1.0
2021-09-11,1,0.05962282791733742,-1.388582706451416,-1.202013611793518,0.0
2021-09-13,1,-1.8890790939331055,0.8277274370193481,-1.5286720991134644,1.0
2021-09-14,1,0.6614600419998169,-2.1812527179718018,-0.8111939430236816,0.0
2021-09-16,1,-1.8721401691436768,1.6655833721160889,-1.6793384552001953,1.0
2021-09-17,1,-1.875861644744873,1.6186861991882324,-1.7026076316833496,1.0
2021-09-20,2,-0.35152411460876465,-0.3105520009994507,-1.3758419156074524,0.5
2021-09-21,1,0.9521069526672363,-2.1442389488220215,-0.8697315454483032,0.0
2021-09-22,6,0.04411052710687121,-1.5196194350719452,-0.7751743296782175,0.3333333333333333
2021-09-23,2,-1.4931100606918335,-0.7462951391935349,-0.0748780369758606,1.5
2021-09-27,1,-0.964479923248291,-0.8299331665039062,-0.8779988288879395,1.0
2021-09-28,1,-0.8066321611404419,-1.1309715509414673,-0.5830405354499817,2.0
2021-10-04,7,-1.824172786303929,0.5565703511238098,-0.9274758111153331,1.2857142857142858
2021-10-05,2,-0.5495375841856003,-1.6292511820793152,-0.19660280644893646,1.0
